Vg_x_V,Vg_y_V,charge_total,occ_dot1,occ_dot2,sensor
0.022040816326530613,0.012244897959183673,1,1.0,1.4330863582314684e-45,1.0
0.023265306122448978,0.012244897959183673,1,1.0,2.457484596993176e-44,1.0
0.024489795918367346,0.012244897959183673,1,1.0,4.2142684494749635e-43,1.0
0.025714285714285714,0.012244897959183673,1,1.0,7.226925688971577e-42,1.0
0.02693877551020408,0.012244897959183673,1,1.0,1.2393243463267814e-40,1.0
0.028163265306122447,0.012244897959183673,1,1.0,2.125281069019976e-39,1.0
0.029387755102040815,0.012244897959183673,1,1.0,3.644582336917206e-38,1.0
0.030612244897959183,0.012244897959183673,1,1.0,6.249987638903643e-37,1.0
0.03183673469387755,0.012244897959183673,1,1.0,1.0717920978425178e-35,1.0
0.03306122448979592,0.012244897959183673,1,1.0,1.8379849167178326e-34,1.0
0.03428571428571428,0.012244897959183673,1,1.0,3.151906569270657e-33,1.0
0.03551020408163265,0.012244897959183673,1,1.0,5.405112376629922e-32,1.0
0.03673469387755102,0.012244897959183673,1,1.0,9.269069105294324e-31,1.0
0.037959183673469385,0.012244897959183673,1,1.0,1.5895255471502374e-29,1.0
0.03918367346938775,0.012244897959183673,1,1.0,2.7258308642889033e-28,1.0
0.04040816326530612,0.012244897959183673,1,1.0,4.674447613647685e-27,1.0
0.04163265306122449,0.012244897959183673,1,1.0,8.016073476532107e-26,1.0
0.04285714285714286,0.012244897959183673,1,1.0,1.374652992014423e-24,1.0
0.044081632653061226,0.012244897959183673,1,1.0,2.357352204900321e-23,1.0
0.04530612244897959,0.012244897959183673,1,1.0000000000000002,4.042554339334646e-22,1.0000000000000002
0.046530612244897955,0.012244897959183673,1,1.0000000022928743,6.93245816854664e-21,1.0000000022928743
0.04775510204081632,0.012244897959183673,1,1.0551003426003842,1.123322201712202e-19,1.0551003426003842
0.04897959183673469,0.012244897959183673,2,1.999999325716169,1.3746520651081374e-24,1.999999325716169
0.05020408163265306,0.012244897959183673,2,1.9999999999999736,9.269069105295002e-31,1.9999999999999736
0.05142857142857143,0.012244897959183673,2,2.0,6.249987638903643e-37,2.0
0.052653061224489796,0.012244897959183673,2,2.0,4.2142684494799045e-43,2.0
0.05387755102040816,0.012244897959183673,2,2.0,2.841699722876649e-49,2.0
0.055102040816326525,0.012244897959183673,2,2.0,1.4549692798903414e-52,2.0
0.05632653061224489,0.012244897959183673,2,2.0,2.4917984687525683e-51,2.0
0.05755102040816326,0.012244897959183673,2,2.0,4.273112304194146e-50,2.0
0.05877551020408163,0.012244897959183673,2,2.0,7.327835294140234e-49,2.0
0.06,0.012244897959183673,2,2.0,1.2566290393381832e-47,2.0
0.0,0.01346938775510204,0,6.039230544444893e-88,4.610077080722062e-20,4.610077080722062e-20
0.0012244897959183673,0.01346938775510204,0,1.5359248353986095e-80,7.905686332573141e-19,7.905686332573141e-19
0.0024489795918367346,0.01346938775510204,0,3.906234548644833e-73,1.3557230235995229e-17,1.3557230235995229e-17
0.003673469387755102,0.01346938775510204,0,9.9345150214118e-66,2.3248897558013195e-16,2.3248897558013195e-16
0.004897959183673469,0.01346938775510204,0,2.5265914650438975e-58,3.986885434960873e-15,3.986885434960873e-15
0.006122448979591836,0.01346938775510204,0,6.425743398116171e-51,6.836993208748306e-14,6.836993208748306e-14
0.007346938775510204,0.01346938775510204,0,1.634224558645538e-43,1.172455965915679e-12,1.172455965915679e-12
0.00857142857142857,0.01346938775510204,0,4.1562349172169314e-36,2.0106104394367613e-11,2.0106104394367613e-11
0.009795918367346938,0.01346938775510204,0,1.0570327431701715e-28,3.44793702745054e-10,3.44793702745054e-10
0.011020408163265306,0.01346938775510204,0,2.688294180983423e-21,5.912766317010388e-09,5.912766317013077e-09
0.012244897959183673,0.01346938775510204,0,6.836992515502558e-14,1.0139629029681194e-07,1.0139635866673709e-07
0.01346938775510204,0.01346938775510204,0,1.7388094514089408e-06,1.7388094514089408e-06,3.4776189028178816e-06
0.014693877551020407,0.01346938775510204,1,0.9778863975140706,6.593734308468763e-07,0.9778870568875014
0.015918367346938776,0.01346938775510204,1,0.999999999110406,4.546592972662996e-13,0.9999999991108607
0.01714285714285714,0.01346938775510204,1,1.0,3.065696196753884e-19,1.0
0.01836734693877551,0.01346938775510204,1,1.0,2.0671507695848062e-25,1.0
0.019591836734693877,0.01346938775510204,1,1.0,1.3938472809272618e-31,1.0
0.020816326530612245,0.01346938775510204,1,1.0,9.61102127769215e-38,1.0
0.022040816326530613,0.01346938775510204,1,1.0,3.644588674173458e-38,1.0
0.023265306122448978,0.01346938775510204,1,1.0,6.249987638903449e-37,1.0
0.024489795918367346,0.01346938775510204,1,1.0,1.0717920978425635e-35,1.0
0.025714285714285714,0.01346938775510204,1,1.0,1.8379849167176498e-34,1.0
0.02693877551020408,0.01346938775510204,1,1.0,3.151906569270522e-33,1.0
0.028163265306122447,0.01346938775510204,1,1.0,5.405112376629922e-32,1.0
0.029387755102040815,0.01346938775510204,1,1.0,9.26906910529472e-31,1.0
0.030612244897959183,0.01346938775510204,1,1.0,1.5895255471502374e-29,1.0
0.03183673469387755,0.01346938775510204,1,1.0,2.7258308642889033e-28,1.0
0.03306122448979592,0.01346938775510204,1,1.0,4.674447613647685e-27,1.0
0.03428571428571428,0.01346938775510204,1,1.0,8.01607347653131e-26,1.0
0.03551020408163265,0.01346938775510204,1,1.0,1.3746529920145596e-24,1.0
0.03673469387755102,0.01346938775510204,1,1.0,2.3573522049000696e-23,1.0
0.037959183673469385,0.01346938775510204,1,1.0,4.042554339334646e-22,1.0
0.03918367346938775,0.01346938775510204,1,1.0,6.932458184441894e-21,1.0
0.04040816326530612,0.01346938775510204,1,1.0,1.1888269753462471e-19,1.0
0.04163265306122449,0.01346938775510204,1,1.0,2.03868460466549e-18,1.0
0.04285714285714286,0.01346938775510204,1,1.0,3.4960805933004474e-17,1.0
0.044081632653061226,0.01346938775510204,1,0.9999999999999999,5.995326342721056e-16,1.0000000000000004
0.04530612244897959,0.01346938775510204,1,1.0000000000000016,1.0281209770909596e-14,1.0000000000000118
0.046530612244897955,0.01346938775510204,1,1.0000000393198296,1.7630945198759866e-13,1.000000039320006
0.04775510204081632,0.01346938775510204,2,1.4999999999992188,1.5117396686428534e-12,1.5000000000007305
0.04897959183673469,0.01346938775510204,2,1.9999999606801702,2.0386845245051636e-18,1.9999999606801702
0.05020408163265306,0.01346938775510204,2,1.9999999999999984,1.3746529920144207e-24,1.9999999999999984
0.05142857142857143,0.01346938775510204,2,2.0,9.269069105295247e-31,2.0
0.052653061224489796,0.01346938775510204,2,2.0,6.249987639029306e-37,2.0
0.05387755102040816,0.01346938775510204,2,2.0,4.216423405855835e-43,2.0
0.055102040816326525,0.01346938775510204,2,2.0,3.695755822653478e-45,2.0
0.05632653061224489,0.01346938775510204,2,2.0,6.3372562524496e-44,2.0
0.05755102040816326,0.01346938775510204,2,2.0,1.086757537100059e-42,2.0
0.05877551020408163,0.01346938775510204,2,2.0,1.863648710733633e-41,2.0
0.06,0.01346938775510204,2,2.0,3.195916658915966e-40,2.0
0.0,0.014693877551020407,0,1.0356499802155781e-86,1.172455965915679e-12,1.172455965915679e-12
0.0012244897959183673,0.014693877551020407,0,2.6339125715712062e-79,2.0106104394367613e-11,2.0106104394367613e-11
0.0024489795918367346,0.014693877551020407,0,6.698687360681436e-72,3.447937027450626e-10,3.447937027450626e-10
0.003673469387755102,0.014693877551020407,0,1.7036409106815618e-64,5.912766317010388e-09,5.912766317010388e-09
0.004897959183673469,0.014693877551020407,0,4.332777356670844e-57,1.0139629029681887e-07,1.0139629029681887e-07
0.006122448979591836,0.014693877551020407,0,1.1019300228193946e-49,1.738812474872506e-06,1.738812474872506e-06
0.007346938775510204,0.014693877551020407,0,2.8024003283761626e-42,2.98175492331665e-05,2.98175492331665e-05
0.00857142857142857,0.014693877551020407,0,7.123762962591278e-35,0.0005110863339479946,0.0005110863339479946
0.009795918367346938,0.014693877551020407,0,1.796917449376464e-27,0.008692725638669213,0.008692725638669213
0.011020408163265306,0.014693877551020407,0,4.007451760770661e-20,0.13071914187107256,0.13071914187107256
0.012244897959183673,0.014693877551020407,1,3.276153926785397e-13,0.720573392773285,0.7205733927736127
0.01346938775510204,0.014693877551020407,1,6.593734308468762e-07,0.9778863975140704,0.9778870568875012
0.014693877551020407,0.014693877551020407,1,0.4996705568249404,0.49967055682491524,0.9993411136498556
0.015918367346938776,0.014693877551020407,1,0.9999993256643205,6.742838308049563e-07,0.9999999999481513
0.01714285714285714,0.014693877551020407,1,0.9999999999995453,4.546592976705663e-13,0.9999999999999999
0.01836734693877551,0.014693877551020407,1,1.0,3.0656961967537115e-19,1.0
0.019591836734693877,0.014693877551020407,1,1.0,2.0671508011038719e-25,1.0
0.020816326530612245,0.014693877551020407,1,1.0,1.9343585173509295e-31,1.0
0.022040816326530613,0.014693877551020407,1,1.0,9.269070045143642e-31,1.0
0.023265306122448978,0.014693877551020407,1,1.0,1.589525547150402e-29,1.0
0.024489795918367346,0.014693877551020407,1,1.0,2.7258308642887675e-28,1.0
0.025714285714285714,0.014693877551020407,1,1.0,4.6744476136479176e-27,1.0
0.02693877551020408,0.014693877551020407,1,1.0,8.016073476531708e-26,1.0
0.028163265306122447,0.014693877551020407,1,1.0,1.3746529920145596e-24,1.0
0.029387755102040815,0.014693877551020407,1,1.0,2.3573522049000696e-23,1.0
0.030612244897959183,0.014693877551020407,1,1.0,4.042554339334646e-22,1.0
0.03183673469387755,0.014693877551020407,1,1.0,6.932458184441894e-21,1.0
0.03306122448979592,0.014693877551020407,1,1.0,1.1888269753462471e-19,1.0
0.03428571428571428,0.014693877551020407,1,1.0,2.03868460466549e-18,1.0
0.03551020408163265,0.014693877551020407,1,1.0,3.4960805933001e-17,1.0
0.03673469387755102,0.014693877551020407,1,0.9999999999999999,5.995326342721056e-16,1.0000000000000004
0.037959183673469385,0.014693877551020407,1,1.0,1.0281209770909612e-14,1.0000000000000102
0.03918367346938775,0.014693877551020407,1,1.0,1.763094589200566e-13,1.0000000000001763
0.04040816326530612,0.014693877551020407,1,0.9999999999999999,3.0234793372809837e-12,1.0000000000030234
0.04163265306122449,0.014693877551020407,1,1.0,5.184876272968289e-11,1.0000000000518487
0.04285714285714286,0.014693877551020407,1,1.0,8.891392645987713e-10,1.0000000008891392
0.044081632653061226,0.014693877551020407,1,1.0,1.524758894023378e-08,1.000000015247589
0.04530612244897959,0.014693877551020407,1,1.0000000000000266,2.614763781553131e-07,1.0000002614764048
0.046530612244897955,0.014693877551020407,1,1.0000006742808074,4.483959965370546e-06,1.0000051582407727
0.04775510204081632,0.014693877551020407,2,1.9448956539578954,4.236896138731088e-06,1.9448998908540343
0.04897959183673469,0.014693877551020407,2,1.999999997704102,3.0234793303488374e-12,1.9999999977071257
0.05020408163265306,0.014693877551020407,2,2.0,2.03868460466549e-18,2.0
0.05142857142857143,0.014693877551020407,2,2.0,1.374652992014423e-24,2.0
0.052653061224489796,0.014693877551020407,2,2.0,9.269069108491164e-31,2.0
0.05387755102040816,0.014693877551020407,2,2.0,6.304793478823516e-37,2.0
0.055102040816326525,0.014693877551020407,2,2.0,9.398535313471851e-38,2.0
0.05632653061224489,0.014693877551020407,2,2.0,1.611720101553282e-36,2.0
0.05755102040816326,0.014693877551020407,2,2.0,2.7638916564030334e-35,2.0
0.05877551020408163,0.014693877551020407,2,2.0,4.7397169526966274e-34,2.0
0.06,0.014693877551020407,2,2.0,8.12800195682082e-33,2.0
0.0,0.015918367346938776,0,1.7759529002821007e-85,2.9817549233167243e-05,2.9817549233167243e-05
0.0012244897959183673,0.015918367346938776,0,4.514511137552936e-78,0.0005110863339480078,0.0005110863339480078
0.0024489795918367346,0.015918367346938776,0,1.1387526341166235e-70,0.008692725638669213,0.008692725638669213
0.003673469387755102,0.015918367346938776,0,2.5396248727265913e-63,0.13071914187107825,0.13071914187107825
0.004897959183673469,0.015918367346938776,1,2.0761826956459914e-56,0.7205733927735212,0.7205733927735212
0.006122448979591836,0.015918367346938776,1,4.178621152593886e-50,0.9778870423068058,0.9778870423068058
0.007346938775510204,0.015918367346938776,1,6.328910687926858e-44,0.9986830949904466,0.9986830949904466
0.00857142857142857,0.015918367346938776,1,9.397770533787953e-38,0.9999231113978653,0.9999231113978653
0.009795918367346938,0.015918367346938776,1,1.393841029728363e-31,0.9999955160370112,0.9999955160370112
0.011020408163265306,0.015918367346938776,1,2.06715022907371e-25,0.9999997385236219,0.9999997385236219
0.012244897959183673,0.015918367346938776,1,3.065696150009082e-19,0.999999984752411,0.999999984752411
0.01346938775510204,0.015918367346938776,1,4.546592972662996e-13,0.999999999110406,0.9999999991108607
0.014693877551020407,0.015918367346938776,1,6.742838308049563e-07,0.9999993256643205,0.9999999999481513
0.015918367346938776,0.015918367346938776,1,0.49999999999924416,0.49999999999924416,0.9999999999984883
0.01714285714285714,0.015918367346938776,1,0.9999993257161691,6.742838308399505e-07,1.0
0.01836734693877551,0.015918367346938776,1,0.9999999999995453,4.54659297670571e-13,0.9999999999999999
0.019591836734693877,0.015918367346938776,1,1.0,3.0656969983612314e-19,1.0
0.020816326530612245,0.015918367346938776,1,1.0,1.5813680689729719e-24,1.0
0.022040816326530613,0.015918367346938776,1,1.0,2.3573522188385424e-23,1.0
0.023265306122448978,0.015918367346938776,1,1.0,4.0425543393344457e-22,1.0
0.024489795918367346,0.015918367346938776,1,1.0,6.932458184442584e-21,1.0
0.025714285714285714,0.015918367346938776,1,1.0,1.1888269753463061e-19,1.0
0.02693877551020408,0.015918367346938776,1,1.0,2.03868460466549e-18,1.0
0.028163265306122447,0.015918367346938776,1,1.0,3.4960805933002736e-17,1.0
0.029387755102040815,0.015918367346938776,1,0.9999999999999999,5.995326342721653e-16,1.0000000000000004
0.030612244897959183,0.015918367346938776,1,1.0,1.0281209770909612e-14,1.0000000000000102
0.03183673469387755,0.015918367346938776,1,1.0,1.763094589200566e-13,1.0000000000001763
0.03306122448979592,0.015918367346938776,1,0.9999999999999999,3.0234793372809837e-12,1.0000000000030234
0.03428571428571428,0.015918367346938776,1,1.0,5.1848762729688055e-11,1.0000000000518487
0.03551020408163265,0.015918367346938776,1,1.0,8.891392645988598e-10,1.0000000008891392
0.03673469387755102,0.015918367346938776,1,1.0,1.524758894023226e-08,1.000000015247589
0.037959183673469385,0.015918367346938776,1,1.0,2.6147637815537303e-07,1.000000261476378
0.03918367346938775,0.015918367346938776,1,1.0,4.483962988821185e-06,1.000004483962989
0.04040816326530612,0.015918367346938776,1,1.0,7.688860213482472e-05,1.0000768886021347
0.04163265306122449,0.015918367346938776,1,0.9999999999999999,0.0013169050095533333,1.0013169050095532
0.04285714285714286,0.015918367346938776,1,0.9999999999999999,0.022112957693195424,1.0221129576931953
0.044081632653061226,0.015918367346938776,1,1.0,0.279426607226489,1.279426607226489
0.04530612244897959,0.015918367346938776,2,1.0000000000000595,0.8692808581288587,1.8692808581289182
0.046530612244897955,0.015918367346938776,2,1.0000001005148804,0.9913071747201989,1.9913072752350793
0.04775510204081632,0.015918367346938776,2,1.130661062408545,0.8688946303408831,1.999555692749428
0.04897959183673469,0.015918367346938776,2,1.999995515903307,4.483962988222103e-06,1.9999999998662952
0.05020408163265306,0.015918367346938776,2,1.9999999999969764,3.0234793372812955e-12,2.0
0.05142857142857143,0.015918367346938776,2,2.0,2.0386846046654902e-18,2.0
0.052653061224489796,0.015918367346938776,2,2.0,1.3746530001426984e-24,2.0
0.05387755102040816,0.015918367346938776,2,2.0,1.0662916384983185e-30,2.0
0.055102040816326525,0.015918367346938776,2,2.0,2.3902685523625004e-30,2.0
0.05632653061224489,0.015918367346938776,2,2.0,4.09900054894229e-29,2.0
0.05755102040816326,0.015918367346938776,2,2.0,7.029256138142053e-28,2.0
0.05877551020408163,0.015918367346938776,2,2.0,1.2054265732747502e-26,2.0
0.06,0.015918367346938776,2,2.0,2.0671507695843803e-25,2.0
0.0,0.01714285714285714,1,4.0107928828153687e-87,0.9986830949904464,0.9986830949904464
0.0012244897959183673,0.01714285714285714,1,5.955608007417963e-81,0.9999231113978653,0.9999231113978653
0.0024489795918367346,0.01714285714285714,1,8.833127780543286e-75,0.9999955160370112,0.9999955160370112
0.003673469387755102,0.01714285714285714,1,1.3100060713915686e-68,0.9999997385236219,0.9999997385236219
0.004897959183673469,0.01714285714285714,1,1.9428102094704568e-62,0.999999984752411,0.999999984752411
0.006122448979591836,0.01714285714285714,1,2.8812924743289636e-56,0.9999999991108608,0.9999999991108608
0.007346938775510204,0.01714285714285714,1,4.273112303973684e-50,0.9999999999481513,0.9999999999481513
0.00857142857142857,0.01714285714285714,1,6.337256252413529e-44,0.9999999999969764,0.9999999999969764
0.009795918367346938,0.01714285714285714,1,9.39849317078877e-38,0.9999999999998237,0.9999999999998237
0.011020408163265306,0.01714285714285714,1,1.3938472796879826e-31,0.9999999999999898,0.9999999999999898
0.012244897959183673,0.01714285714285714,1,2.067150769584849e-25,0.9999999999999993,0.9999999999999993
0.01346938775510204,0.01714285714285714,1,3.065696196753884e-19,1.0,1.0
0.014693877551020407,0.01714285714285714,1,4.546592976705663e-13,0.9999999999995453,0.9999999999999999
0.015918367346938776,0.01714285714285714,1,6.742838308399505e-07,0.9999993257161691,1.0
0.01714285714285714,0.01714285714285714,1,0.4999999999999874,0.5000000000000125,1.0
0.01836734693877551,0.01714285714285714,1,0.9999993257161691,6.742838308400359e-07,1.0
0.019591836734693877,0.01714285714285714,1,0.9999999999995453,4.546613363551467e-13,0.9999999999999999
0.020816326530612245,0.01714285714285714,1,1.0,3.526737555267985e-17,1.0
0.022040816326530613,0.01714285714285714,1,0.9999999999999999,5.995326344787908e-16,1.0000000000000004
0.023265306122448978,0.01714285714285714,1,1.0,1.0281209770910123e-14,1.0000000000000102
0.024489795918367346,0.01714285714285714,1,1.0,1.763094589200478e-13,1.0000000000001763
0.025714285714285714,0.01714285714285714,1,0.9999999999999999,3.0234793372809837e-12,1.0000000000030234
0.02693877551020408,0.01714285714285714,1,1.0,5.1848762729688055e-11,1.0000000000518487
0.028163265306122447,0.01714285714285714,1,1.0,8.891392645987713e-10,1.0000000008891392
0.029387755102040815,0.01714285714285714,1,1.0,1.524758894023302e-08,1.000000015247589
0.030612244897959183,0.01714285714285714,1,1.0,2.6147637815534656e-07,1.000000261476378
0.03183673469387755,0.01714285714285714,1,1.0,4.483962988821185e-06,1.000004483962989
0.03306122448979592,0.01714285714285714,1,1.0,7.688860213481706e-05,1.0000768886021347
0.03428571428571428,0.01714285714285714,1,0.9999999999999999,0.0013169050095533333,1.0013169050095532
0.03551020408163265,0.01714285714285714,1,1.0,0.022112957693193255,1.0221129576931933
0.03673469387755102,0.01714285714285714,1,1.0,0.27942660722644846,1.2794266072264484
0.037959183673469385,0.01714285714285714,2,1.0,0.8692808581289103,1.8692808581289104
0.03918367346938775,0.01714285714285714,2,1.0,0.991307274361329,1.9913072743613291
0.04040816326530612,0.01714285714285714,2,1.0,0.999488913666052,1.999488913666052
0.04163265306122449,0.01714285714285714,2,1.0000000000000002,0.999970182450767,1.9999701824507672
0.04285714285714286,0.01714285714285714,2,1.0,0.9999982611875252,1.999998261187525
0.044081632653061226,0.01714285714285714,2,0.9999999999999999,0.9999998986037096,1.9999998986037095
0.04530612244897959,0.01714285714285714,2,1.0,0.9999999940872337,1.9999999940872337
0.046530612244897955,0.01714285714285714,2,1.0000000000000684,0.9999999996551379,1.9999999996552063
0.04775510204081632,0.01714285714285714,2,1.0000001013962905,0.9999998985836037,1.9999999999798943
0.04897959183673469,0.01714285714285714,2,1.1307191418709337,0.8692808581280472,1.9999999999989808
0.05020408163265306,0.01714285714285714,2,1.9999955160370113,4.483962988821631e-06,2.0
0.05142857142857143,0.01714285714285714,2,1.9999999999969764,3.0234793372813076e-12,2.0
0.052653061224489796,0.01714285714285714,2,2.0,2.0386848113805667e-18,2.0
0.05387755102040816,0.01714285714285714,2,2.0,4.9195493788470154e-24,2.0
0.055102040816326525,0.01714285714285714,2,2.0,6.079039211789783e-23,2.0
0.05632653061224489,0.01714285714285714,2,2.0,1.0424766362370238e-21,2.0
0.05755102040816326,0.01714285714285714,2,2.0,1.7877126891410616e-20,2.0
0.05877551020408163,0.01714285714285714,2,2.0,3.065696196752642e-19,2.0
0.06,0.01714285714285714,2,2.0,5.257272730610325e-18,2.0
0.0,0.01836734693877551,1,2.7079807665702744e-93,0.9999999999481513,0.9999999999481513
0.0012244897959183673,0.01836734693877551,1,4.016081680887579e-87,0.9999999999969764,0.9999999999969764
0.0024489795918367346,0.01836734693877551,1,5.956065961002538e-81,0.9999999999998237,0.9999999999998237
0.003673469387755102,0.01836734693877551,1,8.833167388138838e-75,0.9999999999999898,0.9999999999999898
0.004897959183673469,0.01836734693877551,1,1.3100064139271887e-68,0.9999999999999993,0.9999999999999993
0.006122448979591836,0.01836734693877551,1,1.9428102390936288e-62,1.0,1.0
0.007346938775510204,0.01836734693877551,1,2.8812924768908338e-56,1.0,1.0
0.00857142857142857,0.01836734693877551,1,4.2731123041949354e-50,1.0,1.0
0.009795918367346938,0.01836734693877551,1,6.33725625243269e-44,1.0,1.0
0.011020408163265306,0.01836734693877551,1,9.398493170790027e-38,1.0,1.0
0.012244897959183673,0.01836734693877551,1,1.3938472796879968e-31,1.0,1.0
0.01346938775510204,0.01836734693877551,1,2.0671507695848062e-25,1.0,1.0
0.014693877551020407,0.01836734693877551,1,3.0656961967537115e-19,1.0,1.0
0.015918367346938776,0.01836734693877551,1,4.54659297670571e-13,0.9999999999995453,0.9999999999999999
0.01714285714285714,0.01836734693877551,1,6.742838308400011e-07,0.9999993257161691,1.0
0.01836734693877551,0.01836734693877551,1,0.500000000000756,0.500000000000756,1.000000000001512
0.019591836734693877,0.01836734693877551,1,0.9999993257161692,6.743356795327253e-07,1.0000000000518487
0.020816326530612245,0.01836734693877551,1,0.9999999999995454,8.895939238957218e-10,1.0000000008891392
0.022040816326530613,0.01836734693877551,1,1.0,1.524758894054035e-08,1.000000015247589
0.023265306122448978,0.01836734693877551,1,1.0,2.6147637815534656e-07,1.000000261476378
0.024489795918367346,0.01836734693877551,1,1.0,4.483962988821407e-06,1.000004483962989
0.025714285714285714,0.01836734693877551,1,1.0,7.688860213482089e-05,1.0000768886021347
0.02693877551020408,0.01836734693877551,1,1.0,0.0013169050095534001,1.0013169050095534
0.028163265306122447,0.01836734693877551,1,1.0,0.022112957693193255,1.0221129576931933
0.029387755102040815,0.01836734693877551,1,1.0,0.2794266072264687,1.2794266072264686
0.030612244897959183,0.01836734693877551,2,1.0,0.8692808581289218,1.8692808581289218
0.03183673469387755,0.01836734693877551,2,1.0,0.9913072743613308,1.991307274361331
0.03306122448979592,0.01836734693877551,2,1.0,0.999488913666052,1.999488913666052
0.03428571428571428,0.01836734693877551,2,1.0000000000000002,0.999970182450767,1.9999701824507672
0.03551020408163265,0.01836734693877551,2,1.0,0.9999982611875252,1.999998261187525
0.03673469387755102,0.01836734693877551,2,1.0000000000000002,0.9999998986037099,1.99999989860371
0.037959183673469385,0.01836734693877551,2,1.0,0.9999999940872337,1.9999999940872337
0.03918367346938775,0.01836734693877551,2,1.0,0.9999999996552063,1.9999999996552063
0.04040816326530612,0.01836734693877551,2,1.0,0.9999999999798939,1.9999999999798939
0.04163265306122449,0.01836734693877551,2,1.0,0.9999999999988276,1.9999999999988276
0.04285714285714286,0.01836734693877551,2,1.0,0.9999999999999316,1.9999999999999316
0.044081632653061226,0.01836734693877551,2,1.0,0.999999999999996,1.999999999999996
0.04530612244897959,0.01836734693877551,2,1.0,0.9999999999999998,1.9999999999999998
0.046530612244897955,0.01836734693877551,2,1.0,1.0,2.0
0.04775510204081632,0.01836734693877551,2,1.0000000000000684,0.9999999999999316,2.0
0.04897959183673469,0.01836734693877551,2,1.0000001013962905,0.9999998986037099,2.0000000000000004
0.05020408163265306,0.01836734693877551,2,1.1307191418710898,0.8692808581289103,2.0
0.05142857142857143,0.01836734693877551,2,1.9999955160370113,4.483962988821938e-06,2.0
0.052653061224489796,0.01836734693877551,2,1.9999999999969764,3.023484594554026e-12,2.0
0.05387755102040816,0.01836734693877551,2,2.0,9.219411681381861e-17,2.0
0.055102040816326525,0.01836734693877551,2,2.0,1.5460491362224848e-15,2.0000000000000013
0.05632653061224489,0.01836734693877551,2,2.0,2.651274436594651e-14,2.0000000000000266
0.05755102040816326,0.01836734693877551,2,1.9999999999999998,4.546592976705195e-13,2.0000000000004543
0.05877551020408163,0.01836734693877551,2,2.0,7.796819299562538e-12,2.000000000007797
0.06,0.01836734693877551,2,2.0,1.337053734396269e-10,2.0000000001337055
0.0,0.019591836734693877,1,1.8259488764263188e-99,1.0,1.0
0.0012244897959183673,0.019591836734693877,1,2.707980766710834e-93,1.0,1.0
0.0024489795918367346,0.019591836734693877,1,4.016081680899722e-87,1.0,1.0
0.003673469387755102,0.019591836734693877,1,5.956065961003757e-81,1.0,1.0
0.004897959183673469,0.019591836734693877,1,8.833167388138928e-75,1.0,1.0
0.006122448979591836,0.019591836734693877,1,1.3100064139272639e-68,1.0,1.0
0.007346938775510204,0.019591836734693877,1,1.9428102390936851e-62,1.0,1.0
0.00857142857142857,0.019591836734693877,1,2.8812924768907812e-56,1.0,1.0
0.009795918367346938,0.019591836734693877,1,4.273112304195871e-50,1.0,1.0
0.011020408163265306,0.019591836734693877,1,6.337256252451851e-44,1.0,1.0
0.012244897959183673,0.019591836734693877,1,9.398493171277461e-38,1.0,1.0
0.01346938775510204,0.019591836734693877,1,1.3938472809273212e-31,1.0,1.0
0.014693877551020407,0.019591836734693877,1,2.0671508011038719e-25,1.0,1.0
0.015918367346938776,0.019591836734693877,1,3.0656969983612314e-19,1.0,1.0
0.01714285714285714,0.019591836734693877,1,4.546613363551467e-13,0.9999999999995453,0.9999999999999999
0.01836734693877551,0.019591836734693877,1,6.743356795327253e-07,0.9999993257161692,1.0000000000518487
0.019591836734693877,0.019591836734693877,1,0.5003294431750848,0.5003294431750596,1.0006588863501444
0.020816326530612245,0.019591836734693877,1,0.9999993406265693,0.022113602485928408,1.0221129431124976
0.022040816326530613,0.019591836734693877,1,0.9999999999996724,0.27942660722668455,1.279426607226357
0.023265306122448978,0.019591836734693877,2,1.0,0.8692808581289161,1.8692808581289162
0.024489795918367346,0.019591836734693877,2,1.0,0.9913072743613299,1.99130727436133
0.025714285714285714,0.019591836734693877,2,1.0,0.999488913666052,1.999488913666052
0.02693877551020408,0.019591836734693877,2,1.0000000000000002,0.999970182450767,1.9999701824507672
0.028163265306122447,0.019591836734693877,2,1.0,0.9999982611875252,1.999998261187525
0.029387755102040815,0.019591836734693877,2,1.0000000000000002,0.9999998986037099,1.99999989860371
0.030612244897959183,0.019591836734693877,2,1.0,0.9999999940872337,1.9999999940872337
0.03183673469387755,0.019591836734693877,2,1.0,0.9999999996552063,1.9999999996552063
0.03306122448979592,0.019591836734693877,2,1.0,0.9999999999798939,1.9999999999798939
0.03428571428571428,0.019591836734693877,2,1.0,0.9999999999988276,1.9999999999988276
0.03551020408163265,0.019591836734693877,2,1.0,0.9999999999999316,1.9999999999999316
0.03673469387755102,0.019591836734693877,2,1.0,0.999999999999996,1.999999999999996
0.037959183673469385,0.019591836734693877,2,1.0,0.9999999999999998,1.9999999999999998
0.03918367346938775,0.019591836734693877,2,1.0,1.0,2.0
0.04040816326530612,0.019591836734693877,2,1.0,1.0,2.0
0.04163265306122449,0.019591836734693877,2,1.0,1.0,2.0
0.04285714285714286,0.019591836734693877,2,1.0,1.0,2.0
0.044081632653061226,0.019591836734693877,2,1.0,1.0,2.0
0.04530612244897959,0.019591836734693877,2,1.0,1.0,2.0
0.046530612244897955,0.019591836734693877,2,1.0,1.0,2.0
0.04775510204081632,0.019591836734693877,2,1.0,1.0,2.0
